7462,-7360,-2608,-864
7464,-7360,-2656,-864
7466,-7424,-2720,-976
7469,-7344,-2752,-1008
7471,-7376,-2736,-912
7473,-7376,-2624,-1040
7476,-7424,-2672,-992
7478,-7488,-2672,-960
7480,-7424,-2688,-992
7482,-7456,-2656,-1008
7485,-7456,-2704,-976
7487,-7440,-2672,-928
7489,-7440,-2672,-1088
7492,-7472,-2720,-880
7494,-7456,-2720,-880
7496,-7344,-2704,-992
7498,-7360,-2656,-1232
7501,-7456,-2688,-1280
7503,-7440,-2688,-1376
7505,-7376,-2752,-976
7508,-7456,-2656,-928
7510,-7536,-2704,-992
7512,-7568,-2720,-1040
7514,-7552,-2720,-1024
7517,-7520,-2704,-1072
7519,-7504,-2704,-1056
7521,-7456,-2720,-976
7524,-7568,-2688,-1024
7526,-7568,-2640,-880
7528,-7616,-2640,-944
7531,-7632,-2704,-944
7533,-7712,-2720,-928
7535,-7680,-2736,-944
7537,-7632,-2704,-896
7540,-7696,-2800,-912
7542,-7504,-2784,-1024
7544,-7552,-2768,-1040
7547,-7568,-2752,-1008
7549,-7520,-2784,-976
7551,-7536,-2720,-960
7553,-7488,-2688,-1072
7556,-7440,-2640,-1088
7558,-7552,-2640,-1024
7560,-7552,-2640,-1024
7563,-7584,-2640,-864
7565,-7408,-2640,-864
7567,-7376,-2592,-960
7570,-7376,-2672,-928
7572,-7424,-2704,-752
7574,-7504,-2688,-848
7576,-7520,-2640,-992
7579,-7536,-2640,-1104
7581,-7584,-2624,-1024
7583,-7520,-2640,-1024
7586,-7472,-2640,-1024
7588,-7488,-2592,-1168
7590,-7488,-2624,-1168
7593,-7360,-2560,-1216
7595,-7616,-2576,-1056
7597,-7456,-2608,-784
7600,-7568,-2608,-1040
7602,-7456,-2576,-1040
7604,-7584,-2592,-1056
7607,-7632,-2624,-1008
7609,-7552,-2592,-1072
7611,-7648,-2640,-944
7614,-7584,-2624,-880
7616,-7504,-2672,-1120
7618,-7440,-2624,-1008
7621,-7504,-2720,-960
7623,-7456,-2656,-1120
7625,-7504,-2640,-1040
7627,-7504,-2672,-992
7630,-7552,-2672,-880
7632,-7616,-2656,-816
7634,-7616,-2624,-784
7636,-7504,-2624,-528
7639,-7456,-2704,-704
7641,-7520,-2736,-1008
7643,-7520,-2672,-1120
7646,-7424,-2640,-912
7648,-7408,-2640,-1104
7650,-7472,-2656,-928
7653,-7488,-2704,-1104
7655,-7504,-2736,-896
7657,-7568,-2720,-928
7659,-7504,-2704,-944
7662,-7408,-2656,-752
7664,-7392,-2656,-896
7666,-7392,-2688,-976
7668,-7440,-2688,-992
7671,-7472,-2720,-992
7673,-7456,-2688,-928
7675,-7344,-2672,-1088
7678,-7472,-2688,-1024
7680,-7392,-2688,-800
7682,-7520,-2704,-1104
7685,-7536,-2656,-976
7687,-7616,-2656,-1056
7689,-7472,-2656,-1120
7691,-7424,-2624,-1104
7694,-7488,-2624,-1056
7696,-7504,-2624,-1024
7698,-7456,-2640,-928
7701,-7552,-2656,-1056
7703,-7552,-2672,-944
7705,-7584,-2672,-848
7708,-7600,-2704,-848
7710,-7472,-2672,-864
7712,-7536,-2736,-848
7714,-7600,-2640,-1008
7717,-7504,-2640,-928
7719,-7312,-2592,-976
7721,-7488,-2640,-800
7723,-7600,-2640,-928
7726,-7424,-2656,-992
7728,-7504,-2640,-976
7730,-7520,-2688,-1152
7733,-7504,-2720,-1104
7735,-7504,-2672,-1152
7737,-7616,-2672,-784
7740,-7520,-2624,-784
7742,-7456,-2672,-976
7744,-7504,-2704,-1120
7746,-7504,-2656,-1136
7749,-7536,-2672,-992
7751,-7424,-2672,-1072
7753,-7680,-2704,-1072
7756,-7440,-2624,-976
7758,-7504,-2672,-832
7760,-7504,-2656,-992
7762,-7504,-2688,-976
